




|0200|CP_65_1|GRANITO BENEFICIADO - AMARELO - SEDONA - Esp.2,0cm|||M2|03|68029390||||0||
|0200|CP_749_2|MARMORE BENEFICIADO - BRANCO - MARMORE AZUL - Esp.3,0cm|||M2|03|68029100||||0||
|0200|CP_522_1|GRANITO BENEFICIADO - VERDE - VERDE TUNAS - Esp.2,0cm|||M2|03|68029390||||0||
|0200|CP_753_1|MARMORE BENEFICIADO - BRANCO - BRANCO PARANA MONTE CRISTO - Esp.2,0cm|||M2|03|68029100||||0||
|0200|65.08.001|CUBA WIND 0,60 X 0,40 X 0,12 MACCHIA ORO|||PC|00|68022100||||0||
|0200|CP_763_1|MARMORE BENEFICIADO - BRANCO - MARMORE PR - Esp.2,0cm|||M2|03|68029100||||0||
|0200|L_161_2_M2_1|LAD CREMA PARANA|||M2|03|68029100||||0||
|0200|CP_19_1|GRANITO BENEFICIADO - PRETO - PRETO ABSOLUTO - Esp.2,0cm|||M2|03|68029390||||0||
|0200|CB_33_1|MARMORE BRUTO - BRANCO - BRANCO PARANA - Esp.2,0cm|||M2|03|25151210||||0||
|0200|5375MTV|Bloco MARMORE - BRANCO - BRANCO PARANA MONTE CRISTO.       ID: 5375MTV|||M3|03|25151100||||0||
|0200|CP_651_1|MARMORE BENEFICIADO - BRANCO - NIMBUS - Esp.2,0cm|||M2|03|68029100||||0||
|0200|4811MC|Bloco MARMORE - BRANCO - BRANCO PARANA MONTE CRISTO.       ID: 4811MC|||M3|03|25151100||||0||
|0200|CP_702_2|GRANITO BENEFICIADO - BRANCO - WHITE ICE - Esp.3,0cm|||M2|03|68029390||||0||
|0200|CP_161_2|MARMORE BENEFICIADO - BEGE - CREMA PARANA - Esp.3,0cm|||M2|03|68029100||||0||
|0200|CP_7_1|GRANITO BENEFICIADO - VERDE - SEA FOAM GREEN - Esp.2,0cm|||M2|03|68029390||||0||
|0200|CP_1_43|GRANITO BENEFICIADO - MARROM - CAFE IMPERIAL - Esp.PIETRAFINA|||M2|03|68029390||||0||
|0200|CPI_117_1|MARMORE BENEFICIADO - MARROM - MARROM EMPERADOR - Esp.2,0cm|||M2|03|68029100||||0||
|0200|CB_1_1|GRANITO BRUTO - MARROM - CAFE IMPERIAL - Esp.2,0cm|||M2|03|25169000||||0||
|0200|20.06.149|VIX-POLIMENTO DE CHAPAS|||M2|09|68022300||00||0||
|0200|CPI_89_1|MARMORE BENEFICIADO - BEGE - CREMA MARFIL - Esp.2,0cm|||M2|03|68029100||||0||
|0200|CP_1_2|GRANITO BENEFICIADO - MARROM - CAFE IMPERIAL - Esp.3,0cm|||M2|03|68029390||||0||
|0200|4443SFG|Bloco GRANITO - VERDE - SEA FOAM GREEN.       ID: 4443SFG|||M3|03|25161100||||0||
|0200|5378MAC|Bloco MARMORE - BRANCO - BRANCO PARANA MONTE CRISTO.       ID: 5378MAC|||M3|03|25151100||||0||
|0200|CP_161_1|MARMORE BENEFICIADO - BEGE - CREMA PARANA - Esp.2,0cm|||M2|03|68029100||||0||
|0200|CB_753_1|MARMORE BRUTO - BRANCO - BRANCO PARANA MONTE CRISTO - Esp.2,0cm|||M2|03|25151210||||0||
|0200|CP_156_2|GRANITO BENEFICIADO - AMARELO - SOLARIUS - Esp.3,0cm|||M2|03|68029390||||0||
|0200|CP_716_2|GRANITO BENEFICIADO - AMARELO - ORNAMENTAL - Esp.3,0cm|||M2|03|68029390||||0||
|0200|268CP|Bloco MARMORE - BEGE - CREMA PARANA.       ID: 268CP|||M3|03|25151100||||0||
|0200|CP_508_1|MARMORE BENEFICIADO - BEGE - CREMA STRIATO - Esp.2,0cm|||M2|03|68029100||||0||
|0200|1011GG|Bloco GRANITO - VERDE - GREEN GALAXY.       ID: 1011GG|||M3|03|25161100||||0||
|0200|3253MC|Bloco MARMORE - BRANCO - BRANCO PARANA MONTE CRISTO.       ID: 3253MC|||M3|03|25151100||||0||
|0200|CP_736_1|MARMORE BENEFICIADO - BRANCO - BRANCO PARANA PERLATO - Esp.2,0cm|||M2|03|68029100||||0||
|0200|20.06.122|VIX-SERVICO DE SERRAGEM DE BLOCO|||M2|09|99000000||00||0||
|0200|CP_504_1|GRANITO BENEFICIADO - PRETO - GALAPAGOS - Esp.2,0cm|||M2|03|68029390||||0||
|0200|4202SFG|Bloco GRANITO - VERDE - SEA FOAM GREEN.       ID: 4202SFG|||M3|03|25161100||||0||
|0200|CP_764_43|GRANITO BENEFICIADO - VERDE - VERDE PEACOCK - Esp.PIETRAFINA|||M2|03|68029390||||0||
|0200|2MEDI|Bloco MARMORE - BEGE - CREMA PARANA.       ID: 2MEDI|||M3|03|25151100||||0||
